time,apple_value,apple_volume,microsoft_value,microsoft_volume,walmart_value,walmart_volume,McDonalds_value,McDonalds_volume,tesla_value,tesla_volume,meta_value,meta_volume,bilibili_value,bilibili_volume,intel_value,intel_volume,amazon_value,amazon_volume,nvidia_value,nvidia_volume,IBM_value,IBM_volume,shopify_value,shopify_volume,telus_value,telus_volume,honda_value,honda_volume,general-motors_value,general-motors_volume,toyota_value,toyota_volume,ford_value,ford_volume,sony_value,sony_volume,dell_value,dell_volume,netflix_value,netflix_volume,alphabet_value,alphabet_volume,spotify_value,spotify_volume,roku_value,roku_volume,disney_value,disney_volume,paramount_value,paramount_volume,door-dash_value,door-dash_volume,zoom_value,zoom_volume,black-rock_value,black-rock_volume,shell_value,shell_volume,general-electric_value,general-electric_volume,phizer_value,phizer_volume,costco_value,costco_volume,boeing_value,boeing_volume,target_value,target_volume,snap_value,snap_volume,pintrest_value,pintrest_volume,warner-bros_value,warner-bros_volume,best-buy_value,best-buy_volume,cloudflare_value,cloudflare_volume,datadog_value,datadog_volume,crowdstrike-holdings_value,crowdstrike-holdings_volume,snowflake_value,snowflake_volume,gitlab_value,gitlab_volume,zscaler_value,zscaler_volume,fastly_value,fastly_volume,okta_value,okta_volume,duolingo_value,duolingo_volume,nike_value,nike_volume,visa_value,visa_volume,mastercard_value,mastercard_volume,paypal_value,paypal_volume,saleforce_value,saleforce_volume,american-express_value,american-express_volume,adobe_value,adobe_volume,caterpiller_value,caterpiller_volume,servicenow_value,servicenow_volume,workday_value,workday_volume,autodesk_value,autodesk_volume,atlassian_value,atlassian_volume,hasbro_value,hasbro_volume,mattel_value,mattel_volume,bp_value,bp_volume,exxon-mobile_value,exxon-mobile_volume,J-and-J_value,J-and-J_volume,chevron_value,chevron_volume,suncor_value,suncor_volume,amgen_value,amgen_volume,biogen_value,biogen_volume,regeneron-pharmaceuticals_value,regeneron-pharmaceuticals_volume,vertex-pharmaceuticals_value,vertex-pharmaceuticals_volume,madrigal-pharmaceuticals_value,madrigal-pharmaceuticals_volume,biomarin-pharmaceuticals_value,biomarin-pharmaceuticals_volume,incyte_value,incyte_volume,exelixis_value,exelixis_volume,new-york-times_value,new-york-times_volume
10.01.2006,2.895714,14387956800,28.709999,1290967400,16.426666,1096482900,41.919998,426927400,,,,,,,21.340000,1587909000,1.904500,4189700000,5.811667,1356877200,88.269600,178204197,,,14.340000,5125600,35.330002,8231800,,,118.000000,7521300,8.280000,562889900,40.980000,38105600,,,3.951429,268089500,11.865276,6364325977,,,,,31.035290,156080588,28.940001,63806000,,,,,150.839996,4136000,69.620003,24714400,210.832886,92654128,25.284630,789692109,53.380001,110495000,79.860001,99571700,59.180000,126302400,,,,,7.583035,38737445,55.250000,85958200,,,,,,,,,,,,,,,,,,,11.485000,259665600,,,7.410000,409191000,,,9.755000,158148000,57.810001,141825100,38.250000,106159100,60.709999,227837900,,,,,36.750000,56583500,,,25.920000,45502900,22.629999,58452400,67.099998,77248200,71.419998,458300600,67.400002,189511300,67.199997,198843400,38.325001,156231000,75.910004,190799500,47.599998,67507700,20.049999,8928400,40.599998,50169200,,,16.030001,19846000,4.760000,9508400,9.700000,18958800,24.170000,29656500
11.01.2006,3.273571,13834884000,29.360001,1239142000,15.366667,1115879700,41.970001,163643700,,,,,,,21.400000,1182225800,2.017000,2936048000,6.165000,1345547400,87.877632,109233781,,,12.010000,12487600,35.290001,8556700,,,120.050003,12297800,8.130000,423233000,39.410000,26512000,,,4.182857,144181100,12.074990,4755369734,,,,,32.603825,219950936,29.750000,64461000,,,,,143.369995,4811000,71.029999,21554600,211.853714,76894195,26.081594,872034387,52.299999,66647500,88.529999,110028000,58.090000,99555500,,,,,7.838528,34566883,54.970001,104519400,,,,,,,,,,,,,,,,,,,12.368750,213671200,,,10.175000,1216112000,,,9.750000,140870800,58.720001,102996600,40.160000,91192700,62.029999,141566300,,,,,41.180000,80010900,,,26.750000,53549400,21.950001,61642000,68.080002,67069000,76.809998,407406000,65.910004,196072100,72.320000,185434400,39.509998,107588400,71.040001,147995700,52.259998,65114100,21.510000,15985700,44.299999,29969200,,,17.110001,18901100,5.240000,10534900,8.620000,23728700,24.139999,42064600
12.01.2006,3.030000,16890792800,29.860001,1137160900,15.393333,834138900,44.330002,102668500,,,,,,,20.250000,909179000,1.973000,2420814000,6.168333,1000876800,92.877632,109275829,,,11.167500,6480800,39.540001,8890400,,,134.309998,8540800,7.510000,1949105900,42.830002,19630400,,,3.694286,112856800,11.469011,3680311197,,,,,33.807354,166303192,31.180000,55815600,,,,,151.899994,2312000,70.790001,17526400,223.443222,107715418,24.573055,1156432988,52.869999,61920400,88.839996,62864400,57.049999,64078200,,,,,8.221768,47527308,49.189999,166607900,,,,,,,,,,,,,,,,,,,12.378750,258766400,,,9.849000,472847000,,,9.112500,95196800,60.669998,88634700,41.119999,111848400,61.330002,90510900,,,,,40.459999,39726000,,,27.250000,34032600,22.660000,61753900,67.099998,56730900,76.629997,386455900,66.019997,157532600,73.529999,152610700,39.455002,71332600,68.309998,153834300,49.189999,61172800,20.070000,9467700,37.419998,44660000,,,16.389999,17794400,5.840000,13269900,9.000000,14862600,24.360001,30467800
01.01.2007,3.061786,27209781200,30.860001,1324518200,15.896667,869763600,44.349998,140837800,,,,,,,20.959999,1614851100,1.883500,2608706000,5.108333,1706740200,94.789673,201566293,,,11.550000,5748800,39.330002,13957300,,,131.779999,12585300,8.130000,1253117800,46.330002,33737900,,,3.258571,390207300,12.490682,5002163322,,,,,34.695206,215006286,31.170000,62691100,,,,,167.759995,6989800,68.250000,29464700,216.477509,108360954,24.895636,759567840,56.160000,63590400,89.559998,91900700,61.360001,85343900,,,,,8.467041,50498427,50.400002,120558700,,,,,,,,,,,,,,,,,,,12.351250,273166400,,,11.155000,514292000,,,10.957500,129226400,58.220001,117260700,38.869999,103106300,64.070000,146428400,,,,,43.720001,46626400,,,28.400000,27466600,24.360001,78128900,63.509998,95595700,74.099998,504732000,66.800003,175594400,72.879997,192732400,37.174999,149415000,70.370003,212890500,48.340000,61967600,19.889999,9997800,35.349998,42034400,,,18.940001,27782000,7.430000,19605600,9.800000,16116600,23.090000,27797700
02.01.2007,3.021786,13722354800,28.170000,1290850900,16.103333,834009900,43.689999,108331900,,,,,,,19.860001,1175995900,1.957000,3159508000,5.166667,1347091200,88.852776,131561906,,,11.835000,5455200,37.150002,14766300,,,133.600006,10023900,7.910000,804246600,51.730000,25746700,,,3.218571,266588000,11.194291,4573643120,,,,,33.787624,220200811,30.370001,57799100,,,,,159.250000,5550600,65.010002,26942812,209.631897,101026558,23.681213,634169348,55.889999,57578500,87.260002,82094900,61.529999,68527200,,,,,8.206438,40398351,46.480000,74071500,,,,,,,,,,,,,,,,,,,13.058750,283613600,,,10.718000,839376000,,,10.810000,178776400,56.869999,108102800,39.250000,105601400,64.430000,121567100,,,,,41.150002,63165000,,,28.270000,34686500,26.010000,71782900,61.540001,72223600,71.680000,401419000,62.930000,192375400,68.519997,183737800,35.564999,94394800,64.260002,253296200,45.189999,66451900,19.840000,12044600,30.690001,30230100,,,17.030001,36786000,6.410000,18409300,10.060000,16924900,24.730000,27717500
03.01.2007,3.318214,15918644000,27.870001,1269506500,15.650000,1042108500,45.049999,140190900,,,,,,,19.129999,1380681800,1.989500,2843062000,4.796667,1472325000,90.114723,170701447,,,12.500000,4789200,34.869999,13221900,,,128.160004,13535200,7.890000,1042261300,50.490002,25608600,,,3.312857,198450700,11.411228,4742365168,,,,,33.965195,235214597,30.590000,110251300,,,,,156.309998,4945200,66.300003,37123595,212.334106,131688629,23.965843,822970262,53.840000,105195800,88.910004,87688500,59.259998,108312700,,,,,9.775166,98660002,48.720001,120140800,,,,,,,,,,,,,,,,,,,13.282500,329332800,,,10.624000,564205000,,,10.705000,109531200,56.400002,136389000,41.700001,150391000,67.029999,117114500,,,,,37.599998,61585600,,,28.620001,33884600,27.570000,76222400,64.750000,104327700,75.449997,611224400,60.259998,318147400,73.959999,236539500,38.174999,110720400,55.880001,391466400,44.380001,74350800,21.620001,15081600,28.040001,39089100,282.450012,35175,17.260000,29812800,6.590000,15618400,9.940000,16498100,23.510000,29351200
04.01.2007,3.564286,13459740000,29.940001,958964900,15.973333,771433500,48.279999,145227100,,,,,,,21.500000,1477884000,3.066500,6925740000,5.481667,1352017200,97.715103,174480331,,,13.562500,7438800,34.430000,17524400,,,121.419998,15337400,8.040000,696489400,53.259998,17278200,,,3.167143,232420300,11.740494,3732277253,,,,,34.507771,175110491,31.770000,86127600,,,,,149.699997,5803200,69.349998,25255175,221.341507,130413291,25.104364,784105909,53.570000,73455700,93.000000,87978700,59.369999,91298400,,,,,11.113950,100211511,46.650002,117593000,,,,,,,,,,,,,,,,,,,13.465000,203464800,,,11.168000,291942000,,,10.500000,129866800,60.669998,139656800,41.560001,111753800,72.620003,123696300,,,,,41.270000,42727400,,,31.610001,41349000,28.299999,89548300,67.320000,68038100,79.379997,451394900,64.220001,248968100,77.790001,181481200,40.250000,95502600,64.139999,340676700,47.209999,68702200,27.200001,16149100,30.740000,56111000,285.250000,14988,16.160000,35927000,7.710000,22076600,10.740000,14567000,23.400000,19610200
05.01.2007,4.328214,17365068000,30.690001,1327154700,15.866667,927599700,50.549999,190214400,,,,,,,22.180000,1282004400,3.457000,6604848000,5.773333,1262094600,101.912048,153177706,,,15.042500,6055200,35.330002,16278300,,,120.760002,15690500,8.340000,774390500,57.700001,16518100,,,3.128571,162470700,12.401267,3998198267,,,,,34.961559,217667917,33.259998,86378400,,,,,153.539993,8634200,74.300003,35314256,225.665039,110365777,26.081594,794710204,56.470001,89022100,100.589996,86799000,62.430000,181258800,,,,,11.946857,98598160,48.290001,112052900,,,,,,,,,,,,,,,,,,,14.187500,259559600,,,14.955000,966378000,,,11.812500,192641600,64.980003,108627900,44.060001,141042100,78.580002,114335500,,,,,45.450001,52455400,,,32.150002,46862500,28.010000,54503200,67.010002,74825000,83.169998,443527200,63.270000,280281700,81.489998,204363600,43.590000,99497000,56.450001,431378800,52.220001,98942500,22.440001,22373600,29.900000,36399200,320.250000,27573,17.840000,49439200,7.090000,17227400,11.080000,17599400,25.110001,41874600
06.01.2007,4.358571,23279541600,29.469999,1181412800,16.036667,1330694400,50.759998,151087700,,,,,,,23.740000,1332613900,3.420500,4775774000,6.885000,1446049800,100.621414,177403692,,,14.730000,6009600,36.290001,13902000,,,125.879997,10865200,9.420000,923970500,51.369999,18014800,,,2.770000,349528900,13.018703,5181284205,,,,,34.139999,251947641,33.320000,83587000,,,,,156.589996,9643300,81.199997,28340925,229.868484,145942363,24.259962,926489714,58.520000,82585700,96.160004,94558300,63.599998,211823400,,,,,11.747573,80361270,46.669998,179689900,,,,,,,,,,,,,,,,,,,14.572500,389084000,,,16.587000,903324000,,,10.715000,172384800,61.180000,112275700,40.150002,160290000,78.300003,111517100,,,,,47.080002,70629200,,,31.410000,42248000,25.290001,68923900,72.139999,92198100,83.879997,506912200,61.619999,259962000,84.239998,195062800,44.959999,95284600,55.290001,263290100,53.500000,117911200,17.920000,28420800,28.559999,42205500,290.500000,36411,17.940001,27543100,6.000000,16467400,12.100000,21656100,25.400000,26767300
07.01.2007,4.705714,24018573600,28.990000,1295548000,15.316667,1036144800,47.869999,152476800,,,,,,,23.620001,1499628800,3.927000,5296556000,7.626667,1042187400,105.783936,222544450,,,13.675000,8312000,36.020000,17296600,,,120.629997,10262600,8.510000,1322019100,52.740002,18816400,,,2.461429,311795400,12.702388,4682718433,,,,,33.000000,206024100,31.719999,103672700,,,,,159.500000,10990200,77.589996,34321193,232.750854,145586223,22.305504,984387831,59.799999,89572800,103.430000,107692500,60.570000,260291800,,,,,12.120593,105025341,44.590000,130571300,,,,,,,,,,,,,,,,,,,14.112500,319975200,,,16.080000,634946000,,,9.715000,111863600,58.540001,168563400,40.290001,136633200,78.800003,190310400,,,,,42.369999,81511500,,,28.020000,53583100,22.910000,79715700,69.400002,83568900,85.129997,559643700,60.500000,290358700,85.260002,235495900,45.235001,109408400,53.740002,238009800,56.540001,110346900,14.890000,13226800,32.299999,40426300,277.899994,17123,18.059999,30234600,5.320000,17384100,9.690000,22288000,22.860001,23530600
08.01.2007,4.945714,24360798000,28.730000,1228579500,14.543333,1684197600,49.250000,184713500,,,,,,,25.750000,1533784300,3.995500,3510280000,8.526667,1569022200,111.558319,212203590,,,12.980000,10235600,32.919998,22184400,,,115.680000,14133300,7.810000,963134100,47.779999,27966000,,,2.502857,178716300,12.833148,3561326880,,,,,33.599998,268699200,31.510000,130092200,,,,,155.100006,13910900,77.349998,39241513,233.411392,173596434,23.567362,1080217617,61.750000,114687300,96.699997,136928600,65.930000,219587100,,,,,12.835973,102833893,43.950001,147427500,,,,,,,,,,,,,,,,,,,14.085000,346503200,,,13.699000,1040299000,,,10.107500,192299200,58.619999,244395000,42.750000,145624600,75.769997,149824200,,,,,46.320000,84847600,,,28.209999,58212100,21.629999,104960200,67.360001,102833300,85.730003,687544000,61.790001,331077300,87.760002,292087500,44.695000,114375400,50.110001,277299200,63.820000,106835900,19.459999,24471500,38.959999,48822800,209.300003,49108,21.480000,48701300,5.840000,24412700,11.250000,23511400,21.980000,25484700
09.01.2007,5.481071,20931223600,29.459999,1117419500,14.550000,1128462000,54.470001,184427200,,,,,,,25.860001,1186023200,4.657500,2445464000,9.060000,977984600,112.619499,138316553,,,14.037500,5581200,33.360001,11931900,,,116.860001,7069000,8.490000,843237500,48.060001,15725800,,,2.964286,162752800,14.128792,2786959199,,,,,34.389999,173298600,31.500000,162021000,,,,,173.410004,4446200,82.180000,27555982,248.603851,113471044,23.178368,738035043,61.369999,89661000,104.989998,107584100,63.570000,149459000,,,,,14.741952,80567929,46.020000,133329800,,,,,,,,,,,,,,,,,,,14.665000,291098800,,,14.797000,551300000,,,12.830000,131692800,59.369999,136541600,43.660000,160525000,78.430000,103023100,,,,,49.970001,42749600,,,27.879999,29065900,23.459999,94341300,69.349998,65443700,92.559998,446258200,65.699997,220556400,93.580002,184632700,47.404999,97990800,56.570000,232052800,66.330002,71770500,17.799999,13533100,38.410000,25905600,231.000000,111794,24.900000,28500000,7.150000,16838100,10.590000,16530500,19.760000,29988200
10.01.2007,6.783929,23277791600,36.810001,1772076700,15.070000,1311084000,59.750000,169180500,,,,,,,26.900000,1566472800,4.457500,4639770000,8.845000,1066896400,111.013382,179565774,,,14.657500,7121200,37.430000,12353600,,,114.440002,13168600,8.870000,1072907700,49.459999,21774900,,,3.781429,230914600,17.608997,6241346740,,,,,34.630001,174596000,28.700001,110556700,,,,,206.949997,11029800,87.510002,39240900,247.162674,120384337,23.349146,870987866,67.260002,119493700,98.589996,184091500,61.360001,161007800,,,,,14.568217,79073758,48.520000,134728900,,,,,,,,,,,,,,,,,,,16.565001,353234800,,,18.990999,901843000,,,14.092500,133801600,60.950001,190447900,47.900002,153943200,74.610001,152536000,,,,,48.900002,48060000,,,29.850000,44119000,20.889999,103016300,77.989998,105721700,91.989998,513452200,65.169998,232885800,91.510002,212337600,54.615002,127859400,58.110001,207748600,74.440002,129959900,22.000000,15354300,32.340000,53821700,294.700012,417674,27.730000,36507400,8.660000,19896600,11.000000,15953200,19.559999,49731100
11.01.2007,6.507857,26199790400,33.599998,1830846800,15.966667,1297021500,58.470001,210604500,,,,,,,26.080000,1368224000,4.528000,3603930000,7.885000,1205666800,100.554497,210162947,,,11.297500,7329600,34.410000,12111800,,,112.449997,12056300,7.510000,1009426900,53.970001,20321700,,,3.300000,180742800,17.260303,6884717244,,,,,33.150002,219617300,27.430000,122825400,,,,,198.369995,9334500,81.430000,35635394,229.928543,148998970,22.542694,961511818,67.400002,93320600,92.540001,139211300,59.970001,282210200,,,,,12.498723,105502456,51.049999,152024200,,,,,,,,,,,,,,,,,,,16.412500,233026000,,,20.065001,805980000,,,14.182500,167262000,58.980000,221983200,42.139999,187476000,71.900002,136830100,,,,,47.090000,53173800,,,27.770000,46910500,19.980000,107277400,72.739998,83609300,89.160004,548075900,67.739998,284874000,87.769997,230790200,47.880001,109546800,55.250000,201623100,74.120003,81913700,21.780001,16213100,25.389999,65886800,260.750000,136755,27.500000,30003200,8.580000,18515500,8.730000,20608300,16.500000,43741200
12.01.2007,7.074286,17252678800,35.599998,1064817100,15.843333,913579500,58.910000,145737700,,,,,,,26.660000,943306700,4.632000,2541244000,8.505000,758143200,103.346077,140322574,,,12.065000,12969200,33.139999,7819400,,,106.169998,8685600,6.730000,757103000,54.299999,16140200,,,3.802857,171805900,17.222446,3425355126,,,,,32.279999,193431800,27.250000,92824900,,,,,216.800003,8191800,84.199997,21063342,222.602539,138985636,21.565466,759132537,69.760002,95612600,87.459999,124346500,50.000000,230174400,,,,,12.846193,72621920,52.650002,142522400,,,,,,,,,,,,,,,,,,,16.059999,233625200,,,21.520000,687263000,,,15.672500,111820800,52.020000,188658600,42.730000,137586700,72.559998,101556400,,,,,49.759998,39213900,,,25.580000,32123900,19.040001,71243700,73.169998,54075400,93.690002,386223600,66.699997,197170400,93.330002,161828900,54.365002,62725800,46.439999,211544200,56.919998,110252300,24.150000,12706300,23.230000,28376000,234.500000,69353,35.400002,62071300,10.050000,22249000,8.630000,24579000,17.530001,33888400
01.01.2008,4.834286,35173888400,32.599998,1950301600,16.913334,1783828500,53.580002,322895900,,,,,,,21.100000,2466431600,3.885000,5766708000,6.147500,1549623200,102.399620,258909998,,,10.505000,9710400,31.540001,20258600,,,108.320000,15602900,6.640000,1158120600,47.500000,33382500,,,3.592857,365727600,14.054819,6335233336,,,,,29.840000,311584700,25.200001,151021800,,,,,220.399994,15527300,71.410004,50196646,212.334106,183524169,22.163189,1139717500,67.940002,147585600,83.180000,183593300,55.419998,319179900,,,,,11.865100,80774785,48.730000,222627100,,,,,,,,,,,,,,,,,,,15.332500,419696000,,,20.700001,996750000,,,12.977500,155022800,49.130001,344053700,34.930000,192642000,70.989998,185870400,,,,,41.150002,69526500,,,25.969999,53828600,21.010000,91061400,63.950001,109900700,85.699997,614692200,63.139999,339978400,83.250000,280771300,46.970001,146039000,46.590000,267914100,60.950001,85483600,20.280001,13352500,20.360001,59920100,275.799988,53194,37.060001,58196100,11.980000,48891000,7.320000,17768700,16.740000,75937000
02.01.2008,4.465000,24865954400,27.200001,2324580800,16.530001,1429890600,54.110001,173118000,,,,,,,19.969999,1461654100,3.223500,4224356000,5.347500,1363014400,108.852776,176021717,,,11.175000,6365200,30.600000,11253200,,,108.550003,12405400,6.530000,763577100,47.209999,27325100,,,4.511429,265449100,11.735512,7113985391,,,,,32.410000,273015700,22.820000,117519200,,,,,193.250000,11779500,71.449997,32822617,199.003189,141198455,21.138519,821800638,61.919998,116784000,82.790001,114896600,52.610001,214905600,,,,,11.532959,101346377,43.009998,163162100,,,,,,,,,,,,,,,,,,,15.050000,240372800,,,19.000000,664648000,,,14.930000,171161600,42.299999,199425300,33.650002,169647000,72.330002,125207900,,,,,31.090000,122350600,,,25.770000,38710300,19.320000,61984700,64.870003,90001300,87.010002,491055000,61.959999,218925600,86.660004,264047100,51.599998,85771600,45.520000,189521500,58.360001,61214000,19.770000,11527800,17.500000,75843000,310.100006,86980,38.040001,39415000,9.910000,39102400,6.380000,22415900,18.629999,60713300
03.01.2008,5.125000,22927273600,28.379999,1452390200,17.559999,1470540000,55.770000,176502600,,,,,,,21.180000,1355904700,3.565000,3853712000,4.947500,1593592800,110.076485,187531272,,,10.462500,12321200,28.809999,13431500,,,100.889999,14831700,5.720000,1295999800,40.070000,23413600,,,4.950000,254607500,10.970629,5846452106,,,,,31.379999,228129500,22.080000,100627200,,,,,204.179993,16301900,68.980003,33324642,222.242233,192767020,19.857685,865433391,64.970001,124947000,74.370003,158008800,50.680000,234895900,,,,,10.843127,89764849,41.459999,153941700,,,,,,,,,,,,,,,,,,,17.000000,388726800,,,22.299000,806927000,,,14.467500,143108000,43.720001,231292900,35.590000,204385500,78.290001,150671400,,,,,31.480000,129967700,,,27.900000,35425400,19.900000,68392300,60.650002,105991200,84.580002,608218000,64.870003,274621800,85.360001,256239300,48.174999,111123600,41.779999,277524300,61.689999,73226100,19.190001,16952800,23.889999,78324200,283.149994,71131,35.369999,38424400,10.510000,37036400,6.950000,34888000,18.879999,30861600
